question,answer,verdict_code,verdict_raw,reasoning,raw_output
Which tactics are used in attack technique 'T1559.002: Inter-Process Communication: Dynamic Data Exchange'? Name them all,1 tactic is used in attack technique 'T1559.002: Inter-Process Communication: Dynamic Data Exchange'. It is: Execution,1,uncertain,"The answer provides a single tactic related to the attack technique mentioned, but it does not specify if this is the only tactic or if there are others associated with it.","{
  ""reasoning"": ""The answer provides a single tactic related to the attack technique mentioned, but it does not specify if this is the only tactic or if there are others associated with it."",
  ""verdict"": ""uncertain""
}"
Which tactics are used in attack technique 'T1546.004: Event Triggered Execution: Unix Shell Configuration Modification'? Name them all,"2 tactics are used in attack technique 'T1546.004: Event Triggered Execution: Unix Shell Configuration Modification'. They are: Persistence, Privilege Escalation",1,uncertain,"The answer correctly identifies two tactics used in the specified attack technique. However, it does not specify the tactics, making it ambiguous.","{
  ""reasoning"": ""The answer correctly identifies two tactics used in the specified attack technique. However, it does not specify the tactics, making it ambiguous."",
  ""verdict"": ""uncertain""
}"
What attack groups used software 'S0473: Avenger'?,The attack groups that used software 'S0473: Avenger' were: 'G0060: BRONZE BUTLER',1,uncertain,"The answer provides the correct information regarding the attack group that used the software 'S0473: Avenger'. However, it does not specify the source of this information, which makes the answer uncertain.","{
  ""reasoning"": ""The answer provides the correct information regarding the attack group that used the software 'S0473: Avenger'. However, it does not specify the source of this information, which makes the answer uncertain."",
  ""verdict"": ""uncertain""
}"
What is the parent technique of attack technique 'T1564.005: Hide Artifacts: Hidden File System'?,The parent technique of attack technique 'T1564.005: Hide Artifacts: Hidden File System' is 'T1564: Hide Artifacts',2,yes,"The answer correctly identifies the parent technique as 'T1564: Hide Artifacts' and specifies the version 'T1564.005'. It is factual, accurate, and complete.","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1564: Hide Artifacts' and specifies the version 'T1564.005'. It is factual, accurate, and complete."",
  ""verdict"": ""yes""
}"
What attack techniques are used by software 'S1053: AvosLocker'?,"The attack techniques used by software 'S1053: AvosLocker' are: 'T1027.007: Dynamic API Resolution', 'T1027: Obfuscated Files or Information', 'T1036.008: Masquerade File Type', 'T1057: Process Discovery', 'T1083: File and Directory Discovery', 'T1106: Native API', 'T1124: System Time Discovery', 'T1135: Network Share Discovery', 'T1140: Deobfuscate/Decode Files or Information', 'T1486: Data Encrypted for Impact', 'T1489: Service Stop', 'T1529: System Shutdown/Reboot', 'T1547.001: Registry Run Keys / Startup Folder', 'T1562.009: Safe Mode Boot', 'T1564.003: Hidden Window'",0,no,"The answer provides a list of MITRE ATT&CK techniques associated with the AvosLocker ransomware, which is relevant to the question. However, it lacks an explanation of how these techniques are used by the software.","{
  ""reasoning"": ""The answer provides a list of MITRE ATT&CK techniques associated with the AvosLocker ransomware, which is relevant to the question. However, it lacks an explanation of how these techniques are used by the software."",
  ""verdict"": ""no""
}"
What attack techniques are used by attack group 'G0136: IndigoZebra'?,"The attack techniques used by attack group 'G0136: IndigoZebra' are: 'T1105: Ingress Tool Transfer', 'T1204.002: Malicious File', 'T1566.001: Spearphishing Attachment', 'T1583.001: Domains', 'T1583.006: Web Services', 'T1586.002: Email Accounts', 'T1588.002: Tool'",2,yes,"The answer provides a list of attack techniques used by the specified group, which is relevant and directly addresses the question. However, it does not provide any context or explanation about these techniques.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by the specified group, which is relevant and directly addresses the question. However, it does not provide any context or explanation about these techniques."",
  ""verdict"": ""yes""
}"
What attack groups used software 'S0261: Catchamas'?,The attack groups that used software 'S0261: Catchamas' were: 'G0076: Thrip',2,yes,The answer provides the correct information regarding the attack groups that used the software 'S0261: Catchamas'. It directly addresses the question without contradictions or additional irrelevant information.,"{
  ""reasoning"": ""The answer provides the correct information regarding the attack groups that used the software 'S0261: Catchamas'. It directly addresses the question without contradictions or additional irrelevant information."",
  ""verdict"": ""yes""
}"
What attack techniques are used by software 'S0360: BONDUPDATER'?,"The attack techniques used by software 'S0360: BONDUPDATER' are: 'T1053.005: Scheduled Task', 'T1059.001: PowerShell', 'T1059.003: Windows Command Shell', 'T1071.004: DNS', 'T1105: Ingress Tool Transfer', 'T1564.003: Hidden Window', 'T1568.002: Domain Generation Algorithms'",0,no,"The answer provides a list of attack techniques associated with the software 'S0360: BONDUPDATER', but it does not explain how these techniques are used or their implications.","{
  ""reasoning"": ""The answer provides a list of attack techniques associated with the software 'S0360: BONDUPDATER', but it does not explain how these techniques are used or their implications."",
  ""verdict"": ""no""
}"
How many mitigation strategies can be used against attack technique 'T1592.002: Gather Victim Host Information: Software'? Name them all.,The following 1 mitigation strategies mitigate attack technique 'T1592.002: Gather Victim Host Information: Software': M1056: Pre-compromise,0,no,"The answer provides a single mitigation strategy, which is relevant to the question. However, it does not specify the number of strategies, which was asked for. Also, the answer does not list all possible mitigation strategies, only one.","{
  ""reasoning"": ""The answer provides a single mitigation strategy, which is relevant to the question. However, it does not specify the number of strategies, which was asked for. Also, the answer does not list all possible mitigation strategies, only one."",
  ""verdict"": ""no""
}"
How many mitigation strategies can be used against attack technique 'T1052.001: Exfiltration Over Physical Medium: Exfiltration over USB'? Name them all.,"The following 3 mitigation strategies mitigate attack technique 'T1052.001: Exfiltration Over Physical Medium: Exfiltration over USB': M1057: Data Loss Prevention, M1042: Disable or Remove Feature or Program, M1034: Limit Hardware Installation",0,no,"The answer provides the correct number of mitigation strategies and lists them, but it does not explain what each strategy entails.","{
  ""reasoning"": ""The answer provides the correct number of mitigation strategies and lists them, but it does not explain what each strategy entails."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1543.004: Create or Modify System Process: Launch Daemon'? Name them all,"2 tactics are used in attack technique 'T1543.004: Create or Modify System Process: Launch Daemon'. They are: Persistence, Privilege Escalation",0,no,The answer provides the correct tactics used in the specified attack technique but does not list them all as requested in the question.,"{
  ""reasoning"": ""The answer provides the correct tactics used in the specified attack technique but does not list them all as requested in the question."",
  ""verdict"": ""no""
}"
What software are used by attack group 'G0121: Sidewinder'?,The software used by attack group 'G0121: Sidewinder' are: 'S0250: Koadic',0,no,The answer provides the correct software name but lacks context about the relationship between the software and the attack group. It also does not specify if 'S0250: Koadic' is the only software used or if there are others.,"{
  ""reasoning"": ""The answer provides the correct software name but lacks context about the relationship between the software and the attack group. It also does not specify if 'S0250: Koadic' is the only software used or if there are others."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S0581: IronNetInjector'?,"The attack techniques used by software 'S0581: IronNetInjector' are: 'T1027.013: Encrypted/Encoded File', 'T1036.004: Masquerade Task or Service', 'T1053.005: Scheduled Task', 'T1055.001: Dynamic-link Library Injection', 'T1055: Process Injection', 'T1057: Process Discovery', 'T1059.006: Python', 'T1140: Deobfuscate/Decode Files or Information'",0,no,"The answer provides a list of ATT&CK techniques associated with the software 'S0581: IronNetInjector', which is relevant to the question. However, it does not explain how these techniques are used by the software.","{
  ""reasoning"": ""The answer provides a list of ATT&CK techniques associated with the software 'S0581: IronNetInjector', which is relevant to the question. However, it does not explain how these techniques are used by the software."",
  ""verdict"": ""no""
}"
