question,answer,verdict_code,verdict_raw,reasoning,raw_output
What attack techniques are used by software 'S0192: Pupy'?,"The attack techniques used by software 'S0192: Pupy' are: 'T1003.001: LSASS Memory', 'T1003.004: LSA Secrets', 'T1003.005: Cached Domain Credentials', 'T1016: System Network Configuration Discovery', 'T1021.001: Remote Desktop Protocol', 'T1033: System Owner/User Discovery', 'T1041: Exfiltration Over C2 Channel', 'T1046: Network Service Discovery', 'T1049: System Network Connections Discovery', 'T1055.001: Dynamic-link Library Injection', 'T1056.001: Keylogging', 'T1057: Process Discovery', 'T1059.001: PowerShell', 'T1059.006: Python', 'T1070.001: Clear Windows Event Logs', 'T1071.001: Web Protocols', 'T1082: System Information Discovery', 'T1083: File and Directory Discovery', 'T1087.001: Local Account', 'T1105: Ingress Tool Transfer', 'T1113: Screen Capture', 'T1114.001: Local Email Collection', 'T1123: Audio Capture', 'T1125: Video Capture', 'T1134.001: Token Impersonation/Theft', 'T1135: Network Share Discovery', 'T1136.001: Local Account', 'T1136.002: Domain Account', 'T1497.001: System Checks', 'T1543.002: Systemd Service', 'T1547.001: Registry Run Keys / Startup Folder', 'T1547.013: XDG Autostart Entries', 'T1548.002: Bypass User Account Control', 'T1550.003: Pass the Ticket', 'T1552.001: Credentials In Files', 'T1555.003: Credentials from Web Browsers', 'T1555: Credentials from Password Stores', 'T1557.001: LLMNR/NBT-NS Poisoning and SMB Relay', 'T1560.001: Archive via Utility', 'T1569.002: Service Execution', 'T1573.002: Asymmetric Cryptography'",0,no,"The answer provides a comprehensive list of attack techniques used by software 'S0192: Pupy', but it does not provide any explanation or context about the techniques or the software itself.","{
  ""reasoning"": ""The answer provides a comprehensive list of attack techniques used by software 'S0192: Pupy', but it does not provide any explanation or context about the techniques or the software itself."",
  ""verdict"": ""no""
}"
What is the parent technique of attack technique 'T1059.004: Command and Scripting Interpreter: Unix Shell'?,The parent technique of attack technique 'T1059.004: Command and Scripting Interpreter: Unix Shell' is 'T1059: Command and Scripting Interpreter',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1059: Command and Scripting Interpreter', but does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1059: Command and Scripting Interpreter', but does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
How many mitigation strategies can be used against attack technique 'T1553.004: Subvert Trust Controls: Install Root Certificate'? Name them all.,"The following 2 mitigation strategies mitigate attack technique 'T1553.004: Subvert Trust Controls: Install Root Certificate': M1028: Operating System Configuration, M1054: Software Configuration",0,no,"{
  ""reasoning"": ""The answer provides two specific mitigation strategies, M1028 and M1054, but does not explicitly state that these are the only or all possible mitigation strategies against the given...","{
  ""reasoning"": ""The answer provides two specific mitigation strategies, M1028 and M1054, but does not explicitly state that these are the only or all possible mitigation strategies against the given attack technique."",
  ""verdict"": ""no"""
What attack techniques are used by software 'S0599: Kinsing'?,"The attack techniques used by software 'S0599: Kinsing' are: 'T1018: Remote System Discovery', 'T1021.004: SSH', 'T1053.003: Cron', 'T1057: Process Discovery', 'T1059.004: Unix Shell', 'T1071.001: Web Protocols', 'T1078: Valid Accounts', 'T1083: File and Directory Discovery', 'T1105: Ingress Tool Transfer', 'T1110: Brute Force', 'T1133: External Remote Services', 'T1222.002: Linux and Mac File and Directory Permissions Modification', 'T1496: Resource Hijacking', 'T1552.003: Bash History', 'T1552.004: Private Keys', 'T1609: Container Administration Command', 'T1610: Deploy Container'",0,no,"The answer provides a list of attack techniques used by software 'S0599: Kinsing', but it does not provide any explanation or context about the software or its purpose.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0599: Kinsing', but it does not provide any explanation or context about the software or its purpose."",
  ""verdict"": ""no""
}"
How many mitigation strategies can be used against attack technique 'T1574.009: Hijack Execution Flow: Path Interception by Unquoted Path'? Name them all.,"The following 3 mitigation strategies mitigate attack technique 'T1574.009: Hijack Execution Flow: Path Interception by Unquoted Path': M1047: Audit, M1038: Execution Prevention, M1022: Restrict File and Directory Permissions",0,no,"{
  ""reasoning"": ""The answer provides three specific mitigation strategies, but it does not provide a comprehensive list, as it is possible that there may be more strategies that can be used against t...","{
  ""reasoning"": ""The answer provides three specific mitigation strategies, but it does not provide a comprehensive list, as it is possible that there may be more strategies that can be used against this attack technique."",
  ""verdict"": ""no"""
What campaigns used software 'S0565: Raindrop'?,The campaigns that used software 'S0565: Raindrop' were: 'C0024: SolarWinds Compromise',0,no,"The answer provides a specific campaign that used the software 'S0565: Raindrop', but it does not provide a comprehensive list of all campaigns that used this software.","{
  ""reasoning"": ""The answer provides a specific campaign that used the software 'S0565: Raindrop', but it does not provide a comprehensive list of all campaigns that used this software."",
  ""verdict"": ""no""
}"
What is the parent technique of attack technique 'T1542.002: Pre-OS Boot: Component Firmware'?,The parent technique of attack technique 'T1542.002: Pre-OS Boot: Component Firmware' is 'T1542: Pre-OS Boot',0,no,The answer correctly identifies the parent technique as 'T1542: Pre-OS Boot' but does not provide any additional context or explanation.,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1542: Pre-OS Boot' but does not provide any additional context or explanation."",
  ""verdict"": ""no""
}"
What attack groups used software 'S0205: Naid'?,The attack groups that used software 'S0205: Naid' were: 'G0066: Elderwood',0,no,"The answer provides a specific attack group that used the software 'S0205: Naid', but it does not provide a comprehensive list of all attack groups that used this software.","{
  ""reasoning"": ""The answer provides a specific attack group that used the software 'S0205: Naid', but it does not provide a comprehensive list of all attack groups that used this software."",
  ""verdict"": ""no""
}"
What attack groups used software 'S0367: Emotet'?,The attack groups that used software 'S0367: Emotet' were: 'G0102: Wizard Spider',0,no,"The answer provides a specific attack group that used the software 'S0367: Emotet', but it does not provide a comprehensive list of all attack groups that used this software.","{
  ""reasoning"": ""The answer provides a specific attack group that used the software 'S0367: Emotet', but it does not provide a comprehensive list of all attack groups that used this software."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S0607: KillDisk'?,"The attack techniques used by software 'S0607: KillDisk' are: 'T1027: Obfuscated Files or Information', 'T1036.004: Masquerade Task or Service', 'T1057: Process Discovery', 'T1070.001: Clear Windows Event Logs', 'T1070.004: File Deletion', 'T1082: System Information Discovery', 'T1083: File and Directory Discovery', 'T1106: Native API', 'T1129: Shared Modules', 'T1134: Access Token Manipulation', 'T1485: Data Destruction', 'T1486: Data Encrypted for Impact', 'T1489: Service Stop', 'T1529: System Shutdown/Reboot', 'T1561.002: Disk Structure Wipe'",0,no,"The answer provides a list of attack techniques used by software 'S0607: KillDisk', but it does not provide any explanation or context about the software or its purpose.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0607: KillDisk', but it does not provide any explanation or context about the software or its purpose."",
  ""verdict"": ""no""
}"
